code,current_name,rubric,conf,from_web_override
46923,Морозный уголь,Макияж,high,True
46924,Лаванда,Макияж,high,True
46925,Бирюза,Макияж,high,True
46926,Матовый розовый,Макияж,high,True
46927,Матовый беж,Макияж,high,True
46928,Матовый шоколад,Макияж,high,True
46929,Матовый сливовый,Макияж,high,True
46930,Матовая корица,Макияж,high,True
46931,Бронзирующий крем-тон gg essenza - золотистый,Уход за лицом,,False
46934,Пудра-бронзер giordani gold essenza - естественное сияние,Макияж,,False
46935,Пудра-бронзер gg essenza - золотистый загар,Макияж,,False
46938,Кремовый стик для макияжа the one - нюдовый,Уход за лицом,,False
46939,Коралловый,Макияж,high,True
46940,Розовый,Макияж,high,True
46941,Виноградный,Макияж,high,True
46957,Сатиновая губная помада giordani gold iconic - нежная роза,Макияж,,False
46958,Розовый персик,Макияж,high,True
46959,Ягодный красный,Макияж,high,True
46964,Мягкий гель для интимной гигиены с экстрактом хлопка feminelle,Гигиена и полость рта,,False
46965,Деликатный гель для интимной гигиены с экстрактом алоэ вера feminelle,Гигиена и полость рта,,False
46966,Увлажняющий крем-гель для интимной гигиены с гиалуроновой кислотой и экстрактом персика feminelle,Гигиена и полость рта,,False
46968,Питательный крем для рук и тела milk & honey gold,Уход за руками и ногами,,False
46969,Сахарный скраб для тела milk & honey gold,Уход за телом,,False
46970,Крем для душа milk & honey gold,Уход за телом,,False
46971,Крем-мыло milk & honey gold,Уход за телом,,False
46972,Освежающий спрей-дезодорант для ног с дыней и мятой feet up,Дезодоранты,,False
46974,Мыло treasured moments,Уход за телом,,False
46975,Освежающий крем для ног с дыней и мятой feet up,Уход за руками и ногами,,False
46979,Парфюмированный крем для рук love potion cherry on top,Парфюмерия,,False
46980,Парфюмированный крем для тела giordani gold essenza supreme,Парфюмерия,,False
46981,Сыворотка-размягчитель мозолей и натоптышей feet up expert,Уход за лицом,,False
46982,Дезодорант-антиперспирант для ног feet up expert,Дезодоранты,,False
46983,Интенсивно увлажняющая маска для ног feet up expert,Уход за руками и ногами,,False
46984,Пре-шампунь для восстановления повреждённых волос duologi,Уход за волосами,,False
46985,Гель для укладки duologi,Уход за волосами,,False
46986,Гель для душа с органическим экстрактом арбуза love nature,Уход за телом,,False
46987,Гель для душа с органическим манго love nature,Уход за телом,,False
46989,Специальное смягчающее средство с экстрактом мандарина,Уход за лицом,,False
46990,Увлажняющая гелевая маска для лица с органическим экстрактом арбуза love nature,Уход за лицом,,False
46991,Успокаивающая гелевая маска для лица с органическим экстрактом киви love nature,Уход за лицом,,False
46992,Гелевая маска для сияния кожи лица с органическим экстрактом манго love nature,Уход за лицом,,False
46999,Крем для лица с экстрактом чиа и органическим мёдом love nature,Уход за лицом,,False
47001,Маска для лица с экстрактом чиа и органическим мёдом love nature,Уход за лицом,,False
47002,Мицеллярная вода с экстрактом чиа и органическим мёдом love nature,Уход за лицом,,False
47003,Увлажняющий тоник с органическим алоэ вера и экстрактом ананаса love nature,Уход за лицом,,False
47005,Подтягивающий дневной крем spf 20 royal velvet,Уход за лицом,,False
47006,Подтягивающий ночной крем royal velvet,Уход за лицом,,False
47007,Подтягивающий крем для век royal velvet,Макияж,,False
47008,Крем для загрубевшей кожи ног feet up expert,Уход за лицом,,False
47009,Гель для душа с органическим алоэ вера simple joys love nature,Уход за телом,,False
47010,Гель для душа с органическим ананасом simple joys love nature,Уход за телом,,False
47011,Парфюмированный крем для тела giordani gold essenza,Парфюмерия,,False
47012,Парфюмированный крем для тела amber elixir,Парфюмерия,,False
47013,Парфюмированный крем для тела love potion,Парфюмерия,,False
47014,Парфюмированный крем для тела eclat femme weekend,Парфюмерия,,False
47015,Парфюмированный крем для тела possess,Парфюмерия,,False
47016,Парфюмированный крем для тела divine,Парфюмерия,,False
47017,Парфюмированный крем для тела divine exclusive,Парфюмерия,,False
47018,Парфюмированный крем для тела eclat femme,Парфюмерия,,False
47019,Парфюмированный крем для тела love potion sensual ruby,Парфюмерия,,False
47020,Парфюмированный крем для тела all or nothing amplified,Парфюмерия,,False
47029,Парфюмированная вода mister giordani restage edp vial,Парфюмерия,,False
47072,Мыло milk & honey gold - жасмин,Уход за телом,,False
47092,Подарочный пакет с зимним принтом большой для него,Товары для дома и подарки,,False
47093,Носки для ухода за кожей ног,Одежда и текстиль,,False
47094,Повязка на голову,Аксессуары,,False
47099,Освежающий гель для интимной гигиены с розовой водой feminelle,Гигиена и полость рта,,False
47100,Тушь для ресниц 5 в 1 the one. праздничный выпуск - чёрный,Макияж,,False
47101,Подводка для глаз the one wonder liner - золотой,Макияж,,False
47102,Сыворотка-концентрат антивозрастного действия с ретинолом novage+ proceuticals,Уход за лицом,,False
47103,Капсулы для лица с 20% витамином с novage proceuticals,Уход за лицом,,False
47104,Сыворотка-пилинг для обновления кожи с aha-кислотами novage proceuticals,Уход за лицом,,False
47105,Сыворотка-концентрат для повышения упругости кожи с пептидами novage+,Уход за лицом,,False
47118,Массажёр для кожи головы arctic ritual,Уход за телом,,False
47119,Гелевые подушечки для век arctic ritual,Макияж,,False
47122,Складная кисть 3 в 1,Аксессуары,,False
47124,Набор резинок для волос,Наборы,,False
47128,Адаптивная тональная основа-антистресс the one everlasting sync spf 20 - ванильный,Макияж,,False
47129,Светлый беж,Макияж,high,True
47130,Тёплый беж,Макияж,high,True
47167,Многофункциональная тушь для ресниц 5 в 1 the one wonderlash,Макияж,,False
47168,Многофункциональная тушь для ресниц 5 в 1 the one wonderlash xxl - чёрный,Макияж,,False
47170,Объёмная тушь для ресниц oncolour,Макияж,,False
4718,Лопаточки для крема,Аксессуары,,False
47180,"Бальзам-масло для губ waunt "" Разглаживающий эффект "" - светлый розовый",Уход за лицом,,False
47181,Мягкий бежевый,Макияж,high,True
47182,Нежный персиковый,Макияж,high,True
47185,Бальзам для губ с эффектом сияния the one - волшебный блеск,Макияж,,False
47188,Жидкий хайлайтер с эффектом сияния the one - лунный свет,Макияж,,False
47189,Жидкие тени для век the one - мерцание звёзд,Макияж,,False
47190,Магия золота,Макияж,medium,True
47191,Волшебная ночь,Макияж,medium,True
47192,Снежное сияние,Макияж,medium,True
47193,Гель для душа с органической клубникой simple joys love nature,Уход за телом,,False
47194,Гель для душа с органическим грейпфрутом simple joys love nature,Уход за телом,,False
47195,Гель для душа с органическим красным яблоком simple joys love nature,Уход за телом,,False
47198,Пена для ванны wonder tale,Уход за телом,,False
47199,Мыло wonder tale,Уход за телом,,False
47200,Крем для рук wonder tale,Уход за руками и ногами,,False
47201,Крем для рук treasured moments,Уход за руками и ногами,,False
47202,Защитный крем для рук и ногтей с органическим экстрактом маракуйи love nature,Уход за руками и ногами,,False
47203,Крем для рук spring song,Уход за руками и ногами,,False
47204,Мыло spring song,Уход за телом,,False
47205,Гель для душа spring song,Уход за телом,,False
47206,Туалетная вода every me sweetheart rose,Парфюмерия,,False
47207,Парфюмированная вода love potion cherry on top,Парфюмерия,,False
47209,Косметичка,Аксессуары,,False
47210,Детская губка для купания love nature,Уход за телом,,False
47211,Косметичка,Аксессуары,,False
47212,Мочалка для душа,Уход за телом,,False
47213,Полотенце-тюрбан для волос,Уход за волосами,,False
47214,Косметичка,Аксессуары,,False
47216,Стеклянная пилка для ног,Уход за руками и ногами,,False
47217,Набор для ухода за ногтями,Наборы,,False
47218,Пинцет,Аксессуары,,False
47220,Щипчики для завивки ресниц с расчёской,Уход за руками и ногами,,False
47221,Подтягивающий дневной крем spf20 royal velvet,Уход за лицом,,False
47222,Подтягивающий ночной крем royal velvet,Уход за лицом,,False
47223,Подтягивающий крем для век royal velvet,Макияж,,False
47224,Увлажняющий крем для рук milk & honey gold,Уход за руками и ногами,,False
47235,"Комплект украшений "" Любовь """,Наборы,,False
47252,Помада для бровей the one - коричневый,Макияж,,False
47253,Тёмно-коричневый,Макияж,high,True
47262,Ночная сыворотка для восстановления повреждённых волос duologi,Уход за волосами,,False
47267,Жидкое мыло для рук и тела с лотосом и кедром essense&co.,Уход за руками и ногами,,False
47268,Лосьон для рук и тела с лотосом и кедром essense&co.,Уход за руками и ногами,,False
47270,Пена для бритья и умывания north for men by giordani gold,Уход за лицом,,False
47271,Гель после бритья north for men by giordani gold,Уход за телом,,False
47273,Крем для душа с органической тыквой и корицей love nature,Уход за телом,,False
47274,Мыло с органической тыквой и корицей love nature,Уход за телом,,False
47275,Крем для рук и тела с органической тыквой и корицей love nature,Уход за руками и ногами,,False
47278,Увлажняющий тоник optimals,Уход за лицом,,False
47328,Жидкое мыло для рук и тела с грушей и бобами тонка essense&co.,Уход за руками и ногами,,False
47329,Лосьон для рук и тела с грушей и бобами тонка essense&co.,Уход за руками и ногами,,False
47377,Многофункциональная тушь для ресниц 5 в 1 the one wonder lash. лимитированный выпуск - чёрный,Макияж,,False
47380,Часы с ремешком-лентой,Аксессуары,,False
47386,Солнцезащитный козырёк,Уход за телом,,False
47411,Ободок для волос,Уход за волосами,,False
47412,Мыло north for men subzero,Уход за телом,,False
47416,Спонж для макияжа,Аксессуары,,False
47417,Шейкер,Wellness и питание,,False
47418,Многоразовая фиксирующая маска для лица,Уход за лицом,,False
47419,Кисть для крема и сыворотки,Аксессуары,,False
47422,Массажёр для кожи вокруг глаз,Уход за лицом,,False
47423,Кусачки для ногтей,Макияж,,False
47424,Пемза для ног,Уход за руками и ногами,,False
47426,Шлифовальная пилка для ног,Уход за руками и ногами,,False
47427,Шлифовальная пилка для ног,Уход за руками и ногами,,False
47428,Инструмент для удаления мозолей,Уход за руками и ногами,high,True
47429,Тёрка для ног,Уход за руками и ногами,,False
47430,Набор кистей для подводки,Наборы,,False
47431,Щётка-массажёр для тела,Уход за телом,,False
47432,Набор бритв для бровей и лица,Наборы,,False
47433,Щётка для распутывания волос,Уход за волосами,,False
47434,Роликовый массажёр для лица,Уход за лицом,,False
47436,Специальное смягчающее средство с маслом какао,Уход за лицом,,False
47437,Увлажняющие патчи для лица optimals,Уход за лицом,,False
47439,Специальное смягчающее средство с экстрактом сахарной сливы,Уход за лицом,,False
47450,Жидкое мыло для рук и тела с диким маком и ванилью essense & co.,Уход за руками и ногами,,False
47451,Деликатный гель для интимной гигиены с экстрактом алоэ вера,Гигиена и полость рта,,False
47452,Освежающий гель для интимной гигиены с розовой водой,Гигиена и полость рта,,False
47453,Сумка-шоппер,Аксессуары,,False
47454,Шарф,Аксессуары,,False
47456,Складной зонт,Аксессуары,,False
47457,Свеча в стеклянном подсвечнике,Товары для дома и подарки,,False
47459,Часы на длинном ремешке,Аксессуары,,False
47480,Цветная тушь the one hypnotic colour - яркий розовый,Макияж,,False
47481,Пудровые тени для бровей the one - светлый коричневый,Макияж,,False
47482,Средний коричневый,Макияж,high,True
47483,Лак для ногтей the one - сладкое киви,Макияж,,False
47484,Нежный персик,Макияж,high,True
47485,Сочный арбуз,Макияж,high,True
47498,Туалетная вода every me drama queen iris,Парфюмерия,,False
47499,Тушь для ресниц 5 в 1 the one.лимитированный выпуск - чёрный,Макияж,,False
47501,Туалетная вода every me drama queen iris,Парфюмерия,,False
47502,Мужская парфюмерная вода mister giordani aqua,Парфюмерия,,False
47503,Туалетная вода midnight magic elvie,Парфюмерия,,False
47504,Тени для век the one colour unlimited - переливающийся медный,Макияж,,False
47505,Перламутровый зелёный,Макияж,high,True
47506,Мерцающий лиловый,Макияж,high,True
47507,Подводка для глаз the one wonder liner - морозный иней,Макияж,,False
47508,Парфюмированная вода mister giordani aqua restage,Парфюмерия,,False
47510,Т-образный массажёр для лица novage+,Уход за лицом,,False
47511,Женские духи gg essenza,Парфюмерия,,False
47513,Парфюмерная вода miss giordani,Парфюмерия,,False
47514,Парфюмерная вода miss giordani floral,Парфюмерия,,False
47515,Туалетная вода eclat femme weekend riviera,Парфюмерия,,False
47516,Туалетная вода eclat homme weekend azur,Парфюмерия,,False
47517,Щёточка для очищения лица,Аксессуары,medium,True
47518,Эпилятор-пружинка для лица,Уход за лицом,,False
47519,Двусторонняя щётка для очищения лица,Аксессуары,,False
47520,Матирующий ролик,Уход за лицом,medium,True
47521,Спонж конняку,Аксессуары,,False
47522,Спонж конняку с углём,Аксессуары,,False
47523,Губка для очищения лица,Уход за телом,,False
47524,Повязка на голову,Аксессуары,,False
47525,Консилер в стике oncolour - слоновая кость,Макияж,,False
47526,Естественный беж,Макияж,high,True
47527,Ночная маска для интенсивного восстановления кожи novage+,Уход за лицом,,False
47529,Многоразовые хлопковые диски для очищения кожи,Аксессуары,high,True
47530,Пинцет для удаления чёрных точек,Аксессуары,,False
47532,Скребок гуаша для тела,Уход за телом,,False
47533,Оттенок - Трендовый фиолетовый,Макияж,high,True
47534,Оттенок - Прохладный мятный,Макияж,high,True
47536,Крем для рук и тела milk & honey gold - магнолия,Уход за руками и ногами,,False
47537,Жидкое мыло для рук и тела milk & honey gold - магнолия,Уход за руками и ногами,,False
47538,Мыло milk & honey gold - магнолия,Уход за телом,,False
47541,Инструмент для декора ногтей,Аксессуары,high,True
47542,Массажная перчатка,Аксессуары,,False
47543,Мочалка для душа,Уход за телом,,False
47544,Двусторонняя щётка для тела,Уход за телом,,False
47545,Отшелушивающая мочалка для душа с углём,Уход за телом,,False
47546,Повязка на голову с ушками мишки,Аксессуары,,False
47547,Массажная перчатка с углём,Аксессуары,,False
47550,Набор кистей для макияжа,Наборы,,False
47551,Силиконовый спонж для макияжа,Аксессуары,,False
47552,Косметичка,Аксессуары,,False
47554,Набор пилок для ногтей,Наборы,,False
47555,Набор контейнеров,Наборы,,False
47556,Косметичка,Аксессуары,,False
47559,Мужская косметичка,Аксессуары,,False
47562,Ножницы для бровей с расчёской,Макияж,,False
47564,Шлифовальная пилка для ног,Уход за руками и ногами,,False
47565,Губка для душа в форме снежинки,Уход за телом,,False
47567,Лёгкий крем для лица optimals hydra radiance,Уход за лицом,,False
47568,Насыщенный крем для лица optimals hydra radiance,Уход за лицом,,False
47569,Очищающий гель для лица optimals,Уход за лицом,,False
47570,Очищающий крем для лица optimals,Уход за лицом,,False
47571,Крем для контура глаз и губ optimals,Уход за лицом,,False
47572,Универсальный крем для лица 10 в 1 optimals,Уход за лицом,,False
47573,Мультифункциональный защитный крем для лица optimals c spf 50,Уход за лицом,,False
47583,Туалетная вода divine dark velvet,Парфюмерия,,False
47587,Фигурные серьги,Украшения,,False
47593,Быстросохнущий лак для ногтей - сливочный бисквит,Макияж,,False
47594,Оттенок - Дикая роза,Макияж,high,True
47595,Оттенок - Холодное золото,Макияж,high,True
47596,Оттенок - Лимонный сорбет,Макияж,high,True
47597,Оттенок - Алые паруса,Макияж,high,True
47598,Оттенок - Коралловый персик,Макияж,high,True
47599,Оттенок - Яркая фуксия,Макияж,high,True
47600,Оттенок - Ягодный поцелуй,Макияж,high,True
47601,Оттенок - Синий деним,Макияж,high,True
47602,Оттенок - Мятная магия,Макияж,high,True
47604,Палетка теней для век oncolour,Макияж,,False
47608,Колье с подвеской янтарного цвета,Украшения,,False
47609,Серьги с подвесками янтарного цвета,Украшения,,False
47610,Кремовая губная помада the one smart sync - румяный нюд,Макияж,,False
47611,Оттенок - Золотая карамель,Макияж,high,True
47612,Оттенок - Тёплое какао,Макияж,high,True
47613,Оттенок - Мягкий терракотовый,Макияж,high,True
47614,Оттенок - Розовый клевер,Макияж,high,True
47615,Оттенок - Нежный розовый,Макияж,high,True
47616,Кремовая губная помада the one smart sync - розовое дерево,Макияж,,False
47617,Оттенок - Мягкий пурпурный,Макияж,high,True
47618,Кремовая губная помада the one smart sync - горячее мокко,Макияж,,False
47619,Оттенок - Сладкий шоколад,Макияж,high,True
47620,Оттенок - Крепкий эспрессо,Макияж,high,True
47621,Оттенок - Насыщенный ягодный,Макияж,high,True
47622,Классический красный,Макияж,medium,True
47623,Кирпичный красный,Макияж,medium,True
47624,Загадочный вишнёвый,Макияж,medium,True
47625,Набор разноцветных серёг-пусетов,Наборы,,False
47626,Набор серёг в классическом стиле,Наборы,,False
47627,Набор украшений с бусинами жемчужного цвета,Наборы,,False
47628,Часы с изумрудным циферблатом,Аксессуары,,False
47630,Серьги-гвоздики с изумрудными кристаллами,Украшения,,False
47631,Колье-цепочка с изумрудными кристаллами,Украшения,,False
47633,Носки с мишками,Одежда и текстиль,,False
47650,Сумка с бантом на цепочке,Украшения,,False
47652,Набор заколок для волос,Наборы,,False
47654,Ободок для волос со стразами,Уход за волосами,,False
47655,Пончо-плед с ушками мишки,Одежда и текстиль,,False
47657,Мужские часы на коричневом ремешке,Аксессуары,,False
47659,Мужской клетчатый шарф,Аксессуары,,False
47660,Набор мужских носков,Наборы,,False
47661,Мужской плетёный браслет,Украшения,,False
47662,Набор украшений с натуральной шпинелью,Наборы,,False
47664,Двусторонняя щёточка-расчёска для ресниц,Аксессуары,,False
47666,Кисть для макияжа,Макияж,,False
47667,Бьюти-кейс,Аксессуары,high,True
47669,Щётка для сухого массажа,Аксессуары,,False
47670,Мочалка для душа love nature,Уход за телом,,False
47671,Пилка для ног 4-в-1,Уход за руками и ногами,,False
47672,Гелевые носки для ухода за кожей ног,Одежда и текстиль,,False
47673,Губка для очищения лица,Уход за телом,,False
47674,Набор для вакуумного массажа лица,Наборы,,False
47675,Массажёр для тела,Уход за телом,,False
47676,Полотенце,Одежда и текстиль,,False
47678,Маска для сна,Уход за лицом,,False
47682,Лёгкий антивозрастной крем для лица optimals,Уход за лицом,,False
47683,Насыщенный антивозрастной крем для лица optimals,Уход за лицом,,False
47684,Разглаживающий крем-филлер для лица optimals,Уход за лицом,,False
47685,Антивозрастная сыворотка optimals,Уход за лицом,,False
47689,Шариковый дезодорант-антиперспирант для экстремальной защиты activelle,Дезодоранты,,False
47691,Шариковый дезодорант-антиперспирант для невидимой защиты activelle,Дезодоранты,,False
47692,Спрей дезодорант-антиперспирант для невидимой защиты activelle,Дезодоранты,,False
47693,Спрей дезодорант-антиперспирант для экстремальной защиты activelle,Дезодоранты,,False
47696,Освежащий спрей-дезодорант для ног с экстрактами лимона и малины feet up,Дезодоранты,,False
47697,Шампунь milk & honey gold,Уход за волосами,,False
47698,Кондиционер для волос milk & honey gold,Уход за волосами,,False
47700,Скраб для тела с ароматом розы и сандала essense & co.,Парфюмерия,,False
47701,Крем-масло для тела с ароматом розы и фиалки essense & co.,Парфюмерия,,False
47702,Маска для рук с ароматом розы и фиалки essense & co.,Парфюмерия,,False
47703,Гель для душа и пена для ванны с ароматом розы и тёмных ягод essense & co.,Парфюмерия,,False
47704,Карандаш-подводка для глаз the one - чёрный,Макияж,,False
47705,Карандаш-подводка для глаз the one - серый,Макияж,,False
47706,Голубой,Макияж,low,True
47707,Коричневый,Макияж,low,True
47708,Изумрудный,Макияж,low,True
47713,Парфюмерная вода infinita you,Парфюмерия,,False
47718,Туалетная вода oh! sweet mashma-love,Парфюмерия,,False
47722,Парфюмерная вода top scents rose mode,Парфюмерия,,False
47723,Парфюмерная вода top scents neon oud,Парфюмерия,,False
47729,Парфюмированный спрей для тела и волос all or nothing amplified,Парфюмерия,,False
47736,Сыворотка для ногтей,Макияж,,False
47737,Корректор для ногтей,Макияж,,False
47738,Масло для ногтей и кутикулы,Макияж,,False
47739,Многофункциональный консилер the one - светлый беж,Макияж,,False
47740,Нейтральный беж,Макияж,medium,True
47741,Тёплый беж,Макияж,medium,True
47742,Зелёный,Макияж,low,True
47743,Персиковый,Макияж,low,True
47745,Парфюмированный спрей для тела и волос giordani gold essenza supreme,Парфюмерия,,False
47759,Шариковый дезодорант-антиперспирант miss giordani,Дезодоранты,,False
47760,Шариковый дезодорант-антиперспирант giordani gold woman,Дезодоранты,,False
47761,Шариковый дезодорант-антиперспирант possess,Дезодоранты,,False
47762,Шариковый дезодорант-антиперспирант mister giordani,Дезодоранты,,False
47763,Шариковый дезодорант-антиперспирант glacier,Дезодоранты,,False
47767,Набор серёг в романтическом стиле,Наборы,,False
47768,Набор украшений в романтическом стиле,Наборы,,False
47769,Набор украшений с перидотом,Наборы,,False
47770,Серьги в форме сердечек,Украшения,,False
47771,Колье с подвеской-сердечком,Украшения,,False
47775,Набор из 4 заколок для волос,Наборы,,False
47776,Мужская косметичка,Аксессуары,,False
47777,Косметичка,Аксессуары,,False
47783,Серьги в форме вишни,Украшения,,False
47784,Набор для ухода за кожей wellosophy+нутрикомплекс,Наборы,,False
47785,"Базовый набор для ухода за кожей+комплекс "" Астаксантин и экстракт черники """,Наборы,,False
47787,Набор для ухода за кожей wellosophy+mvm для женщин,Наборы,,False
47788,"Набор wellosophy+комплекс "" Морской магний и витамин b6 """,Наборы,,False
47790,Массажёр для тела и кожи головы,Уход за телом,,False
47793,Женские духи giordani gold essenza supreme (пробник со спреем),Парфюмерия,,False
47821,Косметичка giordani gold,Аксессуары,,False
47822,Двусторонняя кисть для макияжа,Макияж,,False
47823,Двусторонняя кисть для макияжа,Макияж,,False
47824,Кисть для пудры и румян,Аксессуары,,False
47825,Кисть для тональной основы,Макияж,,False
47826,Кисть для пудры,Аксессуары,,False
47827,Веерная кисть для хайлайтера,Макияж,,False
47828,Кисть для румян,Аксессуары,,False
47829,Кисть для растушёвки теней,Аксессуары,,False
47830,Двусторонняя кисть для теней,Аксессуары,,False
47831,Двусторонняя кисть для бровей,Макияж,,False
47833,Кисть для губной помады,Макияж,,False
47834,Спонж для макияжа,Аксессуары,,False
47835,Щипчики для завивки ресниц,Уход за руками и ногами,,False
47836,Пинцет,Аксессуары,,False
47837,Точилка для карандашей,Аксессуары,,False
47838,Зеркало,Аксессуары,,False
47839,Зеркало,Аксессуары,,False
47840,Косметичка-органайзер,Аксессуары,,False
47841,Спонжи для макияжа,Аксессуары,,False
47847,Базовый набор для ухода за кожей wellosophy,Наборы,,False
47854,Парфюмерная вода top scents rose mode (пробник),Парфюмерия,,False
47855,Парфюмерная вода top scents neon oud (пробник),Парфюмерия,,False
47867,Пляжная сумка,Аксессуары,,False
47869,Солнцезащитные очки,Уход за телом,,False
47870,"Часы "" Поцелуй солнца """,Аксессуары,,False
47871,Колье-цепь с золотистым сиянием,Украшения,,False
47877,Щётка для распутывания волос,Уход за волосами,,False
47878,Губка для душа,Уход за телом,,False
47879,Повязка на голову для умывания,Уход за лицом,,False
47880,Спонж конняку,Аксессуары,,False
47881,Серьги-пусеты с золотистым сиянием,Украшения,,False
47882,Палантин с цветущими лимонами,Аксессуары,,False
47883,Набор кистей для макияжа,Наборы,,False
47885,Спонж для макияжа,Аксессуары,,False
47886,Косметичка-органайзер,Аксессуары,,False
47889,Освежащий крем для ног с экстрактами лимона и малины feet up,Уход за руками и ногами,,False
47931,Сумка с косметичкой,Аксессуары,,False
47932,Солнцезащитные очки,Уход за телом,,False
47937,Шарф-палантин с геометричным принтом,Аксессуары,,False
47938,Косметичка-органайзер,Аксессуары,,False
47949,Туалетная вода midnight magic elvie,Парфюмерия,,False
47951,Пробный комплексный уход против морщин novage+ wrinkle smooth,Уход за лицом,,False
47954,Пробный комплексный лифтинг-уход с насыщенной текстурой novage+ lift + firm,Уход за лицом,,False
47957,Пробный комплексный уход против пигментации novage+ bright intense,Уход за лицом,,False
47959,Пробный комплексный антивозрастной уход с лёгкой текстурой для проблемной кожи novage+ blemish + age,Уход за лицом,,False
47960,Солнцезащитные очки,Уход за телом,,False
47972,Масло-желе для губ The ONE,Макияж,high,True
47973,Тени-карандаш для век с охлаждающим эффектом the one - персиковый закат,Макияж,,False
47974,Солнечное сияние,Макияж,medium,True
47975,Бронзовый рассвет,Макияж,medium,True
47977,Гель для бровей и ресниц с эффектом сияния the one - морозный поцелуй,Макияж,,False
48025,Серьги-пусеты в форме короны,Украшения,,False
48028,Парфюмерная вода giordani gold white,Парфюмерия,,False
48032,Женские духи giordani gold essenza. мини-спрей,Парфюмерия,,False
48038,Цветная тушь the one с эффектом гипнотического взгляда - изысканный сиреневый,Макияж,,False
48039,Глубокий бургунди,Макияж,medium,True
48040,Небесный синий,Макияж,medium,True
48044,Мужская косметичка,Аксессуары,,False
48045,Мужской набор для ухода за ногтями и бровями,Наборы,,False
48048,Носки с белыми мишками,Одежда и текстиль,,False
48059,Перчатки для ухода за кожей рук,Аксессуары,,False
48063,Щипчики для кутикулы,Уход за руками и ногами,,False
48064,Стеклянная пилка для ногтей,Макияж,,False
48065,6-сторонняя пилка для ногтей,Макияж,,False
48067,Маникюрный набор,Наборы,,False
48128,Губка для душа,Уход за телом,,False
48133,Косметичка-органайзер для сумки,Аксессуары,,False
48165,Инструмент 2 в 1 для ухода за кутикулой и ногтями,Уход за лицом,,False
48173,Полотенце,Одежда и текстиль,,False
48178,Мужской кошелёк-органайзер,Аксессуары,,False
48193,Текстурированные серьги-гвоздики,Украшения,,False
48194,Колье из тонированных под перламутр бусин,Украшения,,False
48195,Солнцезащитные очки,Уход за телом,,False
48198,Сумка для отдыха,Аксессуары,,False
48199,Косметичка,Аксессуары,,False
48201,Заколки для волос,Уход за волосами,,False
48298,Бодрящий гель для душа с органической кокосовой водой и дыней love nature. праздничный выпуск,Уход за телом,,False
48300,Освежающий гель для душа с органическим зелёным чаем и огурцом love nature. праздничный выпуск,Уход за телом,,False
48302,Питательный крем для душа с органическим маслом какао и кокоса love nature. праздничный выпуск,Уход за телом,,False
48303,Ухаживающий крем для душа с органическим овсом и абрикосом love nature. праздничный выпуск,Уход за телом,,False
48524,Силиконовые патчи для глаз,Уход за лицом,,False
48525,Набор бритв для бровей и лица,Наборы,,False
48526,Щётка для распутывания волос,Уход за волосами,,False
48540,Плед,Одежда и текстиль,,False
48541,Домашние тапочки,Одежда и текстиль,,False
48543,Термокружка,Товары для дома и подарки,,False
48544,Массажёр для лица,Уход за лицом,,False
48545,Пинцет с подсветкой,Аксессуары,,False
48546,Заколки для волос с бантами,Уход за волосами,,False
48547,Мочалка для душа,Уход за телом,,False
48548,Губка для душа,Уход за телом,,False
48552,Чехол для мыла,Аксессуары,,False
48565,Мыльница,Товары для дома и подарки,high,True
48566,Косметичка,Аксессуары,,False
48567,Сумка на цепочке,Украшения,,False
48568,Серьги со сверкающими вставками,Украшения,,False
48569,Колье со сверкающими вставками,Украшения,,False
48572,Набор кистей для макияжа,Наборы,,False
48573,Щипчики для завивки ресниц,Уход за руками и ногами,,False
48574,Набор из 3 пар серёг,Наборы,,False
48577,Набор из 7 пар серёг-пусетов,Наборы,,False
48578,Набор украшений с кристаллами,Наборы,,False
48579,Набор украшений с жемчужными бусинами,Наборы,,False
48640,Жидкая губная помада с эффектом сияния the one - нюд,Макияж,,False
48641,Розовый,Макияж,low,True
48642,Красный,Макияж,low,True
48645,Супертушь для ресниц giordani gold. лимитированный выпуск,Макияж,,False
48648,Набор специальных смягчающих средств,Наборы,,False
48650,Многофункциональная водостойкая тушь для ресниц 5 в 1 the one wonder lash. лимитированный выпуск - чёрный,Макияж,,False
48652,Повязка на голову и тканевая салфетка для снятия макияжа,Товары для дома и подарки,,False
48656,Оттеночный бальзам для губ oncolour - ванильный круассан,Макияж,,False
48657,Тёплый глинтвейн,Макияж,medium,True
48658,Розовый мармелад,Макияж,medium,True
48659,Вишнёвое желе,Макияж,medium,True
48660,Лёгкий крем для лица против пигментации optimals even out,Уход за лицом,,False
48661,Насыщенный крем для лица против пигментации optimals even out,Уход за лицом,,False
48662,Сыворотка для лица против пигментации optimals even out,Уход за лицом,,False
48667,Чёрный оникс,Макияж,low,True
48675,Набор специальных смягчающих средств,Наборы,,False
48678,Отшелушивающие диски для лица c aha- и bha-кислотами novage+,Уход за лицом,,False
48896,Комплекс Orimetabo Re-balance,Wellness и питание,medium,True
48907,Набор спонжей для макияжа,Наборы,,False
48908,Косметичка с карабином в форме сердца,Аксессуары,,False
48909,Резинка для волос с кармашком,Уход за волосами,,False
48910,Серьги в виде сердец,Украшения,,False
48913,Ожерелье с подвеской в форме сердца,Украшения,,False
48915,Полотенце-тюрбан для волос,Уход за волосами,,False
